time,temperature_2m (°C),direct_radiation (W/m²),diffuse_radiation (W/m²),windspeed_10m (m/s),windspeed_100m (m/s)
2023-01-01T00:00,15.0,0.0,0.0,7.84,13.24
2023-01-01T01:00,14.9,0.0,0.0,7.98,13.38
2023-01-01T02:00,14.9,0.0,0.0,7.84,13.26
2023-01-01T03:00,14.7,0.0,0.0,7.76,12.98
2023-01-01T04:00,14.4,0.0,0.0,7.61,12.72
2023-01-01T05:00,14.2,0.0,0.0,7.07,12.03
2023-01-01T06:00,13.9,0.0,0.0,6.94,12.09
2023-01-01T07:00,14.1,0.0,0.0,7.07,12.10
2023-01-01T08:00,14.4,0.0,0.0,7.29,12.23
2023-01-01T09:00,14.1,1.0,7.0,7.14,12.18
2023-01-01T10:00,14.2,17.0,43.0,7.22,12.15
2023-01-01T11:00,14.5,24.0,63.0,7.00,11.64
2023-01-01T12:00,14.8,53.0,87.0,6.92,11.32
2023-01-01T13:00,14.9,51.0,106.0,6.33,10.44
2023-01-01T14:00,14.7,36.0,90.0,6.06,10.16
2023-01-01T15:00,14.2,15.0,61.0,5.51,9.71
2023-01-01T16:00,13.5,1.0,19.0,4.63,8.60
2023-01-01T17:00,12.7,0.0,0.0,3.91,7.82
2023-01-01T18:00,12.0,0.0,0.0,3.48,7.41
2023-01-01T19:00,11.4,0.0,0.0,3.20,7.15
2023-01-01T20:00,11.4,0.0,0.0,3.58,7.59
2023-01-01T21:00,11.5,0.0,0.0,3.54,7.42
2023-01-01T22:00,11.6,0.0,0.0,3.36,7.08
2023-01-01T23:00,11.4,0.0,0.0,3.05,7.00
2023-01-02T00:00,11.2,0.0,0.0,2.42,5.86
2023-01-02T01:00,11.1,0.0,0.0,2.20,5.35
2023-01-02T02:00,11.0,0.0,0.0,2.75,6.20
2023-01-02T03:00,11.1,0.0,0.0,3.63,7.90
2023-01-02T04:00,11.3,0.0,0.0,3.91,8.16
2023-01-02T05:00,11.3,0.0,0.0,3.89,8.03
2023-01-02T06:00,11.2,0.0,0.0,3.94,8.22
2023-01-02T07:00,11.5,0.0,0.0,4.77,9.31
2023-01-02T08:00,12.0,0.0,0.0,5.08,9.57
2023-01-02T09:00,12.2,0.0,6.0,5.10,9.89
2023-01-02T10:00,12.8,17.0,42.0,5.52,10.29
2023-01-02T11:00,13.4,47.0,63.0,4.86,9.13
2023-01-02T12:00,14.0,69.0,75.0,4.94,8.94
2023-01-02T13:00,14.3,53.0,84.0,5.55,9.76
2023-01-02T14:00,13.5,8.0,77.0,5.87,10.21
2023-01-02T15:00,13.0,5.0,43.0,6.27,10.69
2023-01-02T16:00,12.6,2.0,17.0,6.37,10.79
2023-01-02T17:00,12.0,0.0,0.0,5.39,9.22
2023-01-02T18:00,11.5,0.0,0.0,5.15,8.95
2023-01-02T19:00,11.0,0.0,0.0,4.90,8.51
2023-01-02T20:00,10.4,0.0,0.0,4.10,7.21
2023-01-02T21:00,9.9,0.0,0.0,3.91,7.00
2023-01-02T22:00,9.4,0.0,0.0,4.03,7.22
2023-01-02T23:00,8.9,0.0,0.0,4.10,7.60
2023-01-03T00:00,8.6,0.0,0.0,4.47,8.15
2023-01-03T01:00,8.0,0.0,0.0,4.55,8.34
2023-01-03T02:00,7.7,0.0,0.0,4.51,8.20
2023-01-03T03:00,7.8,0.0,0.0,4.62,8.17
2023-01-03T04:00,7.5,0.0,0.0,4.31,7.55
2023-01-03T05:00,6.9,0.0,0.0,4.10,7.33
2023-01-03T06:00,6.4,0.0,0.0,4.10,7.31
2023-01-03T07:00,6.1,0.0,0.0,3.91,7.10
2023-01-03T08:00,5.6,0.0,0.0,3.82,6.81
2023-01-03T09:00,5.5,2.0,6.0,3.73,6.53
2023-01-03T10:00,5.9,19.0,30.0,3.95,6.75
2023-01-03T11:00,6.1,29.0,53.0,4.11,6.42
2023-01-03T12:00,6.5,62.0,66.0,4.21,6.21
2023-01-03T13:00,6.5,57.0,82.0,3.61,5.32
2023-01-03T14:00,6.5,46.0,58.0,3.31,4.83
2023-01-03T15:00,6.3,15.0,42.0,2.80,4.40
2023-01-03T16:00,5.9,5.0,13.0,2.35,4.57
2023-01-03T17:00,5.3,0.0,0.0,1.84,4.27
2023-01-03T18:00,4.4,0.0,0.0,1.78,3.72
2023-01-03T19:00,3.6,0.0,0.0,2.06,3.40
2023-01-03T20:00,2.9,0.0,0.0,1.70,4.03
2023-01-03T21:00,3.6,0.0,0.0,2.31,5.55
2023-01-03T22:00,4.6,0.0,0.0,2.83,6.43
2023-01-03T23:00,5.0,0.0,0.0,3.04,6.47
2023-01-04T00:00,4.8,0.0,0.0,3.31,6.80
2023-01-04T01:00,4.3,0.0,0.0,3.45,7.16
2023-01-04T02:00,3.9,0.0,0.0,3.89,7.96
2023-01-04T03:00,3.7,0.0,0.0,4.34,8.39
2023-01-04T04:00,3.6,0.0,0.0,4.59,8.73
2023-01-04T05:00,3.9,0.0,0.0,4.97,9.27
2023-01-04T06:00,4.2,0.0,0.0,5.32,9.60
2023-01-04T07:00,4.7,0.0,0.0,5.76,10.10
2023-01-04T08:00,5.7,0.0,0.0,6.20,10.83
2023-01-04T09:00,6.0,0.0,3.0,6.53,11.36
2023-01-04T10:00,6.4,0.0,10.0,6.85,11.68
2023-01-04T11:00,6.9,0.0,14.0,7.40,12.40
2023-01-04T12:00,7.4,0.0,16.0,7.61,12.68
2023-01-04T13:00,7.8,0.0,14.0,7.72,12.80
2023-01-04T14:00,8.2,0.0,13.0,8.07,13.19
2023-01-04T15:00,8.7,0.0,10.0,8.03,13.14
2023-01-04T16:00,9.2,0.0,3.0,8.04,13.32
2023-01-04T17:00,9.5,0.0,0.0,8.23,13.48
2023-01-04T18:00,9.6,0.0,0.0,8.09,13.26
2023-01-04T19:00,9.5,0.0,0.0,7.96,13.09
2023-01-04T20:00,9.8,0.0,0.0,7.72,12.75
2023-01-04T21:00,10.0,0.0,0.0,7.56,12.58
2023-01-04T22:00,10.0,0.0,0.0,7.37,12.18
2023-01-04T23:00,9.7,0.0,0.0,7.68,12.43
2023-01-05T00:00,9.5,0.0,0.0,7.53,12.33
2023-01-05T01:00,9.2,0.0,0.0,7.81,13.01
2023-01-05T02:00,9.1,0.0,0.0,7.72,12.81
2023-01-05T03:00,8.9,0.0,0.0,7.75,12.84
2023-01-05T04:00,8.7,0.0,0.0,8.13,13.22
2023-01-05T05:00,8.6,0.0,0.0,8.20,13.20
2023-01-05T06:00,8.3,0.0,0.0,7.90,12.81
2023-01-05T07:00,8.3,0.0,0.0,7.52,12.47
2023-01-05T08:00,8.4,0.0,0.0,7.62,12.46
2023-01-05T09:00,8.2,1.0,6.0,7.82,12.79
2023-01-05T10:00,8.4,20.0,33.0,8.06,12.96
2023-01-05T11:00,8.6,36.0,62.0,7.86,12.56
2023-01-05T12:00,8.8,55.0,68.0,8.30,13.17
2023-01-05T13:00,9.0,61.0,66.0,8.35,13.16
2023-01-05T14:00,8.7,42.0,54.0,7.82,12.33
2023-01-05T15:00,8.4,20.0,39.0,7.07,11.27
2023-01-05T16:00,8.0,7.0,12.0,6.31,10.25
2023-01-05T17:00,7.2,0.0,0.0,5.82,9.50
2023-01-05T18:00,6.5,0.0,0.0,5.30,8.68
2023-01-05T19:00,5.6,0.0,0.0,4.70,7.82
2023-01-05T20:00,5.8,0.0,0.0,4.24,6.93
2023-01-05T21:00,5.5,0.0,0.0,3.44,5.86
2023-01-05T22:00,4.9,0.0,0.0,2.51,4.43
2023-01-05T23:00,4.2,0.0,0.0,1.24,2.96
2023-01-06T00:00,4.4,0.0,0.0,0.20,1.50
2023-01-06T01:00,3.4,0.0,0.0,0.78,1.10
2023-01-06T02:00,3.3,0.0,0.0,1.41,2.64
2023-01-06T03:00,3.8,0.0,0.0,2.19,4.25
2023-01-06T04:00,4.0,0.0,0.0,2.91,5.30
2023-01-06T05:00,4.4,0.0,0.0,3.48,6.24
2023-01-06T06:00,4.5,0.0,0.0,3.92,7.00
2023-01-06T07:00,4.8,0.0,0.0,4.33,7.78
2023-01-06T08:00,5.4,0.0,0.0,4.25,7.75
2023-01-06T09:00,6.0,0.0,2.0,4.27,7.69
2023-01-06T10:00,6.7,0.0,15.0,4.00,7.26
2023-01-06T11:00,7.6,0.0,30.0,3.98,7.09
2023-01-06T12:00,9.0,14.0,77.0,4.25,7.44
2023-01-06T13:00,9.7,8.0,73.0,4.74,8.07
2023-01-06T14:00,9.9,13.0,52.0,5.36,9.01
2023-01-06T15:00,9.9,3.0,23.0,6.00,10.29
2023-01-06T16:00,9.5,4.0,10.0,5.82,9.95
2023-01-06T17:00,8.9,0.0,0.0,4.94,8.82
2023-01-06T18:00,8.2,0.0,0.0,4.40,8.10
2023-01-06T19:00,7.8,0.0,0.0,3.71,7.30
2023-01-06T20:00,7.8,0.0,0.0,3.55,6.93
2023-01-06T21:00,7.6,0.0,0.0,3.49,6.86
2023-01-06T22:00,7.4,0.0,0.0,3.30,6.58
2023-01-06T23:00,7.2,0.0,0.0,2.92,6.38
2023-01-07T00:00,7.0,0.0,0.0,2.66,5.96
2023-01-07T01:00,6.6,0.0,0.0,2.62,5.85
2023-01-07T02:00,6.5,0.0,0.0,2.50,5.83
2023-01-07T03:00,6.7,0.0,0.0,2.69,6.08
2023-01-07T04:00,6.7,0.0,0.0,2.80,6.22
2023-01-07T05:00,6.4,0.0,0.0,2.61,6.08
2023-01-07T06:00,6.4,0.0,0.0,2.69,5.92
2023-01-07T07:00,6.5,0.0,0.0,2.98,6.22
2023-01-07T08:00,6.9,0.0,0.0,3.20,6.62
2023-01-07T09:00,7.1,1.0,5.0,3.42,6.80
2023-01-07T10:00,7.6,4.0,38.0,3.61,6.84
2023-01-07T11:00,8.1,4.0,53.0,3.13,5.90
2023-01-07T12:00,8.9,23.0,62.0,3.30,5.82
2023-01-07T13:00,9.6,61.0,73.0,3.06,5.76
2023-01-07T14:00,9.7,56.0,80.0,3.16,5.63
2023-01-07T15:00,9.3,34.0,57.0,2.80,5.66
2023-01-07T16:00,8.5,6.0,24.0,3.01,6.51
2023-01-07T17:00,7.6,0.0,0.0,3.11,7.02
2023-01-07T18:00,7.1,0.0,0.0,3.21,7.03
2023-01-07T19:00,6.7,0.0,0.0,3.14,6.70
2023-01-07T20:00,7.4,0.0,0.0,3.35,6.96
2023-01-07T21:00,7.2,0.0,0.0,3.77,7.59
2023-01-07T22:00,7.2,0.0,0.0,3.99,7.91
2023-01-07T23:00,6.8,0.0,0.0,4.61,8.79
2023-01-08T00:00,6.6,0.0,0.0,4.68,8.77
2023-01-08T01:00,6.2,0.0,0.0,4.39,8.42
2023-01-08T02:00,5.8,0.0,0.0,4.24,8.20
2023-01-08T03:00,5.4,0.0,0.0,4.14,8.20
2023-01-08T04:00,5.2,0.0,0.0,4.03,8.10
2023-01-08T05:00,5.6,0.0,0.0,3.90,7.84
2023-01-08T06:00,6.1,0.0,0.0,3.90,7.45
2023-01-08T07:00,6.2,0.0,0.0,3.81,7.22
2023-01-08T08:00,7.1,0.0,0.0,4.02,7.67
2023-01-08T09:00,7.2,0.0,2.0,3.86,7.31
2023-01-08T10:00,7.1,0.0,12.0,3.95,6.87
2023-01-08T11:00,7.4,0.0,38.0,4.24,7.56
2023-01-08T12:00,7.5,0.0,39.0,4.27,7.41
2023-01-08T13:00,7.6,0.0,28.0,4.41,7.46
2023-01-08T14:00,7.9,0.0,43.0,4.32,7.18
2023-01-08T15:00,8.2,0.0,39.0,3.86,6.93
2023-01-08T16:00,7.9,0.0,17.0,3.91,7.20
2023-01-08T17:00,7.7,0.0,0.0,4.00,7.60
2023-01-08T18:00,7.6,0.0,0.0,4.12,7.77
2023-01-08T19:00,7.4,0.0,0.0,4.04,7.54
2023-01-08T20:00,6.8,0.0,0.0,3.80,7.17
2023-01-08T21:00,6.4,0.0,0.0,4.00,7.72
2023-01-08T22:00,6.0,0.0,0.0,4.00,7.89
2023-01-08T23:00,5.8,0.0,0.0,3.60,7.30
2023-01-09T00:00,5.4,0.0,0.0,3.70,7.55
2023-01-09T01:00,5.0,0.0,0.0,3.71,7.74
2023-01-09T02:00,4.5,0.0,0.0,3.82,7.70
2023-01-09T03:00,4.4,0.0,0.0,3.08,6.80
2023-01-09T04:00,4.6,0.0,0.0,3.26,6.95
2023-01-09T05:00,4.6,0.0,0.0,3.48,7.00
2023-01-09T06:00,4.6,0.0,0.0,3.48,6.92
2023-01-09T07:00,4.7,0.0,0.0,3.83,7.26
2023-01-09T08:00,5.5,0.0,0.0,4.09,7.65
2023-01-09T09:00,5.8,0.0,2.0,4.24,7.73
2023-01-09T10:00,6.2,1.0,14.0,4.12,7.31
2023-01-09T11:00,6.8,0.0,30.0,3.61,6.56
2023-01-09T12:00,7.5,2.0,43.0,4.44,7.33
2023-01-09T13:00,7.7,3.0,60.0,4.92,8.01
2023-01-09T14:00,7.7,8.0,71.0,4.10,6.90
2023-01-09T15:00,7.4,12.0,53.0,2.96,5.74
2023-01-09T16:00,6.6,5.0,21.0,2.40,5.46
2023-01-09T17:00,5.9,0.0,0.0,2.75,6.09
2023-01-09T18:00,4.8,0.0,0.0,2.69,6.23
2023-01-09T19:00,4.3,0.0,0.0,2.80,6.51
2023-01-09T20:00,4.4,0.0,0.0,3.16,6.93
2023-01-09T21:00,4.3,0.0,0.0,3.33,7.11
2023-01-09T22:00,4.0,0.0,0.0,3.26,7.07
2023-01-09T23:00,3.7,0.0,0.0,3.50,7.31
2023-01-10T00:00,4.4,0.0,0.0,3.58,7.21
2023-01-10T01:00,5.1,0.0,0.0,3.80,7.41
2023-01-10T02:00,5.7,0.0,0.0,4.24,7.82
2023-01-10T03:00,5.9,0.0,0.0,4.31,7.90
2023-01-10T04:00,5.8,0.0,0.0,4.10,7.52
2023-01-10T05:00,5.5,0.0,0.0,3.80,7.02
2023-01-10T06:00,5.4,0.0,0.0,4.00,7.01
2023-01-10T07:00,5.3,0.0,0.0,4.00,6.73
2023-01-10T08:00,5.3,0.0,0.0,3.60,6.22
2023-01-10T09:00,5.4,0.0,4.0,3.41,5.90
2023-01-10T10:00,5.7,0.0,22.0,3.51,5.80
2023-01-10T11:00,6.0,0.0,34.0,3.16,5.42
2023-01-10T12:00,6.5,13.0,68.0,3.77,5.79
2023-01-10T13:00,6.9,16.0,81.0,4.28,6.59
2023-01-10T14:00,7.0,2.0,61.0,4.05,6.67
2023-01-10T15:00,6.9,5.0,43.0,3.49,6.26
2023-01-10T16:00,6.6,1.0,16.0,3.02,6.13
2023-01-10T17:00,6.3,0.0,0.0,2.90,6.08
2023-01-10T18:00,6.1,0.0,0.0,2.83,6.16
2023-01-10T19:00,6.0,0.0,0.0,2.95,6.34
2023-01-10T20:00,4.9,0.0,0.0,3.45,7.07
2023-01-10T21:00,4.7,0.0,0.0,4.05,7.84
2023-01-10T22:00,4.2,0.0,0.0,4.15,7.91
2023-01-10T23:00,3.8,0.0,0.0,4.88,8.93
2023-01-11T00:00,3.8,0.0,0.0,5.14,9.10
2023-01-11T01:00,3.9,0.0,0.0,5.32,9.31
2023-01-11T02:00,4.1,0.0,0.0,5.51,9.49
2023-01-11T03:00,4.3,0.0,0.0,5.60,9.56
2023-01-11T04:00,4.6,0.0,0.0,5.71,9.70
2023-01-11T05:00,5.0,0.0,0.0,5.72,9.63
2023-01-11T06:00,5.5,0.0,0.0,5.56,9.46
2023-01-11T07:00,6.0,0.0,0.0,5.49,9.31
2023-01-11T08:00,5.9,0.0,0.0,5.41,9.30
2023-01-11T09:00,6.4,0.0,3.0,5.41,9.30
2023-01-11T10:00,6.9,0.0,11.0,5.24,9.04
2023-01-11T11:00,7.2,0.0,17.0,4.66,8.04
2023-01-11T12:00,7.6,0.0,22.0,4.46,7.73
2023-01-11T13:00,8.0,0.0,25.0,4.62,7.93
2023-01-11T14:00,8.3,0.0,20.0,4.57,7.96
2023-01-11T15:00,8.5,0.0,10.0,4.39,7.80
2023-01-11T16:00,8.7,0.0,4.0,4.46,7.93
2023-01-11T17:00,8.9,0.0,0.0,4.47,7.93
2023-01-11T18:00,8.9,0.0,0.0,4.44,7.97
2023-01-11T19:00,8.6,0.0,0.0,4.27,7.89
2023-01-11T20:00,7.9,0.0,0.0,4.15,7.75
2023-01-11T21:00,7.3,0.0,0.0,4.33,8.05
2023-01-11T22:00,6.9,0.0,0.0,4.53,8.29
2023-01-11T23:00,6.5,0.0,0.0,4.06,7.99
2023-01-12T00:00,6.2,0.0,0.0,4.47,8.56
2023-01-12T01:00,5.8,0.0,0.0,5.24,9.65
2023-01-12T02:00,5.5,0.0,0.0,5.68,10.21
2023-01-12T03:00,5.5,0.0,0.0,6.41,11.29
2023-01-12T04:00,5.8,0.0,0.0,7.16,12.12
2023-01-12T05:00,6.0,0.0,0.0,6.99,11.80
2023-01-12T06:00,6.2,0.0,0.0,6.63,11.28
2023-01-12T07:00,6.6,0.0,0.0,6.52,11.02
2023-01-12T08:00,7.0,0.0,0.0,6.23,10.68
2023-01-12T09:00,7.1,1.0,8.0,6.44,10.89
2023-01-12T10:00,7.7,0.0,47.0,6.84,11.36
2023-01-12T11:00,8.3,1.0,78.0,7.52,12.17
2023-01-12T12:00,8.7,13.0,79.0,7.65,12.40
2023-01-12T13:00,8.5,0.0,44.0,7.77,12.64
2023-01-12T14:00,8.5,3.0,38.0,7.70,12.64
2023-01-12T15:00,8.7,0.0,16.0,7.52,12.38
2023-01-12T16:00,9.0,0.0,7.0,7.22,11.95
2023-01-12T17:00,9.2,0.0,0.0,7.01,11.60
2023-01-12T18:00,9.4,0.0,0.0,6.86,11.46
2023-01-12T19:00,9.6,0.0,0.0,6.72,11.18
2023-01-12T20:00,9.6,0.0,0.0,6.72,11.11
2023-01-12T21:00,9.6,0.0,0.0,6.79,11.25
2023-01-12T22:00,9.3,0.0,0.0,6.66,11.17
2023-01-12T23:00,9.3,0.0,0.0,6.98,11.70
2023-01-13T00:00,9.3,0.0,0.0,6.95,11.67
2023-01-13T01:00,9.4,0.0,0.0,6.94,11.74
2023-01-13T02:00,9.4,0.0,0.0,6.65,11.31
2023-01-13T03:00,9.4,0.0,0.0,6.51,10.96
2023-01-13T04:00,9.5,0.0,0.0,6.16,10.54
2023-01-13T05:00,9.3,0.0,0.0,5.89,10.19
2023-01-13T06:00,9.2,0.0,0.0,5.94,10.19
2023-01-13T07:00,8.8,0.0,0.0,5.53,9.62
2023-01-13T08:00,8.9,0.0,0.0,4.88,8.81
2023-01-13T09:00,8.7,1.0,6.0,4.53,8.13
2023-01-13T10:00,9.0,10.0,37.0,4.76,8.20
2023-01-13T11:00,9.1,10.0,40.0,5.32,8.84
2023-01-13T12:00,9.2,18.0,59.0,5.60,9.27
2023-01-13T13:00,9.7,78.0,67.0,6.45,10.39
2023-01-13T14:00,9.6,78.0,75.0,6.63,10.74
2023-01-13T15:00,9.2,55.0,53.0,5.81,9.95
2023-01-13T16:00,8.3,17.0,23.0,6.01,10.41
2023-01-13T17:00,7.7,0.0,1.0,6.16,10.58
2023-01-13T18:00,7.3,0.0,0.0,6.30,10.74
2023-01-13T19:00,7.2,0.0,0.0,6.45,10.98
2023-01-13T20:00,6.8,0.0,0.0,6.53,11.00
2023-01-13T21:00,6.8,0.0,0.0,6.67,11.28
2023-01-13T22:00,6.7,0.0,0.0,6.98,11.62
2023-01-13T23:00,6.6,0.0,0.0,6.80,11.42
2023-01-14T00:00,6.6,0.0,0.0,6.72,11.32
2023-01-14T01:00,6.8,0.0,0.0,6.58,11.09
2023-01-14T02:00,6.9,0.0,0.0,6.48,10.93
2023-01-14T03:00,6.8,0.0,0.0,6.49,10.77
2023-01-14T04:00,6.7,0.0,0.0,6.09,10.12
2023-01-14T05:00,6.8,0.0,0.0,5.82,9.66
2023-01-14T06:00,7.0,0.0,0.0,5.82,9.47
2023-01-14T07:00,7.0,0.0,0.0,5.46,9.08
2023-01-14T08:00,7.0,0.0,0.0,5.19,8.75
2023-01-14T09:00,7.0,1.0,6.0,4.98,8.32
2023-01-14T10:00,7.3,8.0,29.0,4.96,7.96
2023-01-14T11:00,7.7,26.0,69.0,4.10,6.75
2023-01-14T12:00,7.8,56.0,85.0,4.92,7.38
2023-01-14T13:00,7.7,44.0,111.0,5.66,8.38
2023-01-14T14:00,7.5,3.0,104.0,5.85,9.24
2023-01-14T15:00,7.2,1.0,63.0,6.34,10.32
2023-01-14T16:00,6.7,0.0,16.0,6.51,10.97
2023-01-14T17:00,6.6,0.0,0.0,6.76,11.38
2023-01-14T18:00,6.8,0.0,0.0,7.12,11.91
2023-01-14T19:00,7.2,0.0,0.0,7.57,12.54
2023-01-14T20:00,7.4,0.0,0.0,7.88,12.93
2023-01-14T21:00,7.6,0.0,0.0,7.87,13.04
2023-01-14T22:00,8.0,0.0,0.0,7.88,13.13
2023-01-14T23:00,8.3,0.0,0.0,7.58,12.57
2023-01-15T00:00,8.7,0.0,0.0,7.38,12.39
2023-01-15T01:00,9.1,0.0,0.0,7.26,12.23
2023-01-15T02:00,9.5,0.0,0.0,6.94,11.80
2023-01-15T03:00,9.8,0.0,0.0,6.93,11.80
2023-01-15T04:00,9.7,0.0,0.0,6.55,11.06
2023-01-15T05:00,9.7,0.0,0.0,6.26,10.44
2023-01-15T06:00,8.9,0.0,0.0,5.93,9.92
2023-01-15T07:00,7.5,0.0,0.0,5.01,8.40
2023-01-15T08:00,6.9,0.0,0.0,4.03,7.21
2023-01-15T09:00,6.5,0.0,5.0,4.50,7.96
2023-01-15T10:00,6.5,0.0,32.0,4.81,8.44
2023-01-15T11:00,6.9,3.0,71.0,5.24,8.61
2023-01-15T12:00,7.3,11.0,104.0,5.02,8.17
2023-01-15T13:00,7.8,104.0,97.0,6.00,9.25
2023-01-15T14:00,7.7,78.0,84.0,7.64,12.13
2023-01-15T15:00,7.4,14.0,81.0,7.17,11.48
2023-01-15T16:00,6.9,15.0,31.0,7.34,11.96
2023-01-15T17:00,6.3,0.0,1.0,7.43,12.36
2023-01-15T18:00,5.9,0.0,0.0,7.92,13.03
2023-01-15T19:00,5.7,0.0,0.0,8.07,13.25
2023-01-15T20:00,5.6,0.0,0.0,8.07,13.27
2023-01-15T21:00,5.5,0.0,0.0,7.79,12.79
2023-01-15T22:00,5.4,0.0,0.0,7.30,12.10
2023-01-15T23:00,5.3,0.0,0.0,7.08,11.87
2023-01-16T00:00,5.0,0.0,0.0,6.25,10.78
2023-01-16T01:00,4.6,0.0,0.0,5.59,9.89
2023-01-16T02:00,4.4,0.0,0.0,5.17,9.26
2023-01-16T03:00,4.2,0.0,0.0,4.92,8.92
2023-01-16T04:00,4.0,0.0,0.0,4.53,8.27
2023-01-16T05:00,3.9,0.0,0.0,4.37,8.23
2023-01-16T06:00,3.6,0.0,0.0,4.27,8.17
2023-01-16T07:00,3.5,0.0,0.0,4.16,8.08
2023-01-16T08:00,2.6,0.0,0.0,4.30,8.13
2023-01-16T09:00,2.7,3.0,13.0,4.62,8.40
2023-01-16T10:00,3.5,42.0,45.0,4.60,8.14
2023-01-16T11:00,4.6,96.0,69.0,3.77,6.21
2023-01-16T12:00,5.5,109.0,95.0,3.98,6.05
2023-01-16T13:00,6.2,147.0,82.0,4.27,6.29
2023-01-16T14:00,6.4,123.0,73.0,4.47,6.86
2023-01-16T15:00,6.0,44.0,75.0,5.10,8.54
2023-01-16T16:00,5.3,5.0,40.0,5.47,9.60
2023-01-16T17:00,4.6,0.0,2.0,5.41,9.69
2023-01-16T18:00,4.3,0.0,0.0,5.63,10.08
2023-01-16T19:00,4.1,0.0,0.0,5.82,10.32
2023-01-16T20:00,4.2,0.0,0.0,5.74,10.10
2023-01-16T21:00,4.1,0.0,0.0,5.64,9.90
2023-01-16T22:00,3.7,0.0,0.0,5.52,9.74
2023-01-16T23:00,3.7,0.0,0.0,5.44,9.55
2023-01-17T00:00,3.6,0.0,0.0,5.60,9.64
2023-01-17T01:00,3.4,0.0,0.0,5.41,9.59
2023-01-17T02:00,3.1,0.0,0.0,5.23,9.25
2023-01-17T03:00,3.5,0.0,0.0,5.20,9.15
2023-01-17T04:00,4.0,0.0,0.0,5.02,8.96
2023-01-17T05:00,4.3,0.0,0.0,5.09,9.00
2023-01-17T06:00,4.0,0.0,0.0,5.30,9.30
2023-01-17T07:00,3.8,0.0,0.0,5.66,9.69
2023-01-17T08:00,3.8,0.0,0.0,5.95,9.98
2023-01-17T09:00,3.7,2.0,9.0,6.24,10.17
2023-01-17T10:00,3.9,5.0,32.0,6.39,10.32
2023-01-17T11:00,3.9,10.0,57.0,5.52,9.09
2023-01-17T12:00,3.8,57.0,75.0,6.26,9.40
2023-01-17T13:00,3.6,61.0,76.0,5.50,8.34
2023-01-17T14:00,3.8,63.0,83.0,4.79,7.65
2023-01-17T15:00,3.6,40.0,64.0,4.29,7.03
2023-01-17T16:00,3.2,15.0,28.0,3.14,6.11
2023-01-17T17:00,2.2,0.0,2.0,2.50,5.81
2023-01-17T18:00,1.6,0.0,0.0,2.20,5.59
2023-01-17T19:00,0.6,0.0,0.0,2.10,5.02
2023-01-17T20:00,-0.8,0.0,0.0,2.01,4.96
2023-01-17T21:00,-1.3,0.0,0.0,2.15,3.89
2023-01-17T22:00,-1.6,0.0,0.0,1.90,3.26
2023-01-17T23:00,-2.2,0.0,0.0,2.00,2.94
2023-01-18T00:00,-1.6,0.0,0.0,1.63,2.20
2023-01-18T01:00,-1.2,0.0,0.0,0.73,0.20
2023-01-18T02:00,-2.4,0.0,0.0,1.56,2.28
2023-01-18T03:00,-3.0,0.0,0.0,1.63,3.45
2023-01-18T04:00,-3.1,0.0,0.0,1.36,3.21
2023-01-18T05:00,-2.8,0.0,0.0,1.49,3.07
2023-01-18T06:00,-2.3,0.0,0.0,1.56,3.13
2023-01-18T07:00,-2.0,0.0,0.0,2.08,3.85
2023-01-18T08:00,-2.1,0.0,0.0,2.02,4.17
2023-01-18T09:00,-1.8,0.0,12.0,2.15,3.91
2023-01-18T10:00,-0.8,4.0,48.0,1.77,3.44
2023-01-18T11:00,0.2,4.0,84.0,1.71,3.13
2023-01-18T12:00,0.9,8.0,94.0,1.92,3.18
2023-01-18T13:00,1.2,4.0,103.0,1.84,3.01
2023-01-18T14:00,1.1,2.0,69.0,2.12,3.86
2023-01-18T15:00,0.9,9.0,43.0,2.16,4.16
2023-01-18T16:00,0.5,0.0,18.0,1.63,3.91
2023-01-18T17:00,-0.2,0.0,1.0,1.53,3.20
2023-01-18T18:00,-0.9,0.0,0.0,1.35,2.72
2023-01-18T19:00,-1.4,0.0,0.0,1.39,2.08
2023-01-18T20:00,-1.0,0.0,0.0,1.17,1.39
2023-01-18T21:00,-1.5,0.0,0.0,1.20,1.97
2023-01-18T22:00,-2.5,0.0,0.0,1.63,3.55
2023-01-18T23:00,-3.2,0.0,0.0,2.05,5.13
2023-01-19T00:00,-3.8,0.0,0.0,2.27,5.62
2023-01-19T01:00,-4.0,0.0,0.0,2.47,5.94
2023-01-19T02:00,-4.0,0.0,0.0,2.73,6.31
2023-01-19T03:00,-3.9,0.0,0.0,2.92,6.60
2023-01-19T04:00,-3.9,0.0,0.0,3.13,6.81
2023-01-19T05:00,-3.9,0.0,0.0,3.44,7.18
2023-01-19T06:00,-3.8,0.0,0.0,3.63,7.40
2023-01-19T07:00,-3.7,0.0,0.0,3.64,7.47
2023-01-19T08:00,-3.9,0.0,0.0,3.58,7.55
2023-01-19T09:00,-3.3,10.0,12.0,3.64,7.27
2023-01-19T10:00,-1.8,62.0,44.0,3.86,7.11
2023-01-19T11:00,-0.2,131.0,60.0,3.92,5.83
2023-01-19T12:00,0.9,171.0,71.0,4.66,6.60
2023-01-19T13:00,1.7,171.0,78.0,4.98,7.11
2023-01-19T14:00,2.1,94.0,97.0,4.85,7.35
2023-01-19T15:00,2.2,8.0,83.0,4.15,6.84
