date,price
2022-12-09 22:00:00,2.5143077160000002
2022-12-09 23:00:00,2.352012738
2022-12-10 00:00:00,2.3241949920000002
2022-12-10 01:00:00,2.2759974
2022-12-10 02:00:00,2.162866941
2022-12-10 03:00:00,2.136611154
2022-12-10 04:00:00,2.11905771
2022-12-10 05:00:00,2.1357929849999997
2022-12-10 06:00:00,2.196783765
2022-12-10 07:00:00,2.3323766819999996
2022-12-10 08:00:00,2.574554706
2022-12-10 09:00:00,2.949945519
2022-12-10 10:00:00,3.118934607
2022-12-10 11:00:00,3.067241202
2022-12-10 12:00:00,2.96102799
2022-12-10 13:00:00,2.79590661
2022-12-10 14:00:00,2.8046089530000002
2022-12-10 15:00:00,2.92681365
2022-12-10 16:00:00,3.128306361
2022-12-10 17:00:00,3.3464599680000005
2022-12-10 18:00:00,3.29275833
2022-12-10 19:00:00,3.1292732880000003
2022-12-10 20:00:00,2.686197585
2022-12-10 21:00:00,2.408987052
2022-12-10 22:00:00,2.2882699349999998
2022-12-10 23:00:00,2.144123433
2022-12-11 00:00:00,2.236204635
2022-12-11 01:00:00,2.17781712
2022-12-11 02:00:00,2.142710232
2022-12-11 03:00:00,2.0269765079999997
2022-12-11 04:00:00,1.996481118
2022-12-11 05:00:00,2.0025801960000003
2022-12-11 06:00:00,2.089901142
2022-12-11 07:00:00,2.0806037670000004
2022-12-11 08:00:00,2.1799741109999995
2022-12-11 09:00:00,2.380797411
2022-12-11 10:00:00,2.428846245
2022-12-11 11:00:00,2.567488701
2022-12-11 12:00:00,2.586232209
2022-12-11 13:00:00,2.415383646
2022-12-11 14:00:00,2.441936949
2022-12-11 15:00:00,2.5029277289999996
2022-12-11 16:00:00,2.6895446400000003
2022-12-11 17:00:00,3.0788443259999996
2022-12-11 18:00:00,3.198668895
2022-12-11 19:00:00,3.0699188459999998
2022-12-11 20:00:00,2.8560048420000004
2022-12-11 21:00:00,2.494299765
2022-12-11 22:00:00,2.408763915
2022-12-11 23:00:00,2.2778568750000003
2022-12-12 00:00:00,2.083950822
2022-12-12 01:00:00,2.0653560719999997
2022-12-12 02:00:00,2.040290349
2022-12-12 03:00:00,2.006671041
2022-12-12 04:00:00,1.9927621679999998
2022-12-12 05:00:00,2.1102066089999996
2022-12-12 06:00:00,2.917441896
2022-12-12 07:00:00,3.7561395
2022-12-12 08:00:00,4.0552918380000005
2022-12-12 09:00:00,3.8230062210000004
2022-12-12 10:00:00,3.759635313
2022-12-12 11:00:00,3.701247798
2022-12-12 12:00:00,3.6441991049999998
2022-12-12 13:00:00,3.59101812
2022-12-12 14:00:00,3.7638749160000002
2022-12-12 15:00:00,3.984706167
2022-12-12 16:00:00,4.154364665999999
2022-12-12 17:00:00,4.374154611
2022-12-12 18:00:00,4.155257214
2022-12-12 19:00:00,3.7787507160000002
2022-12-12 20:00:00,3.644571
2022-12-12 21:00:00,3.04135731
2022-12-12 22:00:00,2.6874620279999997
2022-12-12 23:00:00,2.32955028
2022-12-13 00:00:00,2.27413287
2022-12-13 01:00:00,2.138890032
2022-12-13 02:00:00,2.117837379
2022-12-13 03:00:00,2.0519269529999997
2022-12-13 04:00:00,2.1000579299999997
2022-12-13 05:00:00,2.3512763370000003
2022-12-13 06:00:00,2.7442839899999996
2022-12-13 07:00:00,3.71731827
2022-12-13 08:00:00,4.253379816
2022-12-13 09:00:00,4.115979639
2022-12-13 10:00:00,3.8540489280000005
